"","idn","used","elkuid","migrant","migcode","year","daynight","Night","season","bioseason","utmx","utmy","elevgis","slope","northsl","flatslo","southsl","caspv","v23","celev","v25","hshade2","wetness","green","distdiv","landcov","landtype","totalshrub","totalforb","totalherb","ctotrisk","ctotrisk2","riskforage","for2","risk2","elkuidF"
"25380",19435,1,94,"Migrant",1,2004,"Day",0,"summer","s04",598111.8,5731686,1579,0.95,0,1,0,1,10,1,6,178,12.84,7,57.41,1,"Open Conifer",416,39,58,0.17,0.0289,9.86,3364,0.0289,"94"
"25382",2945,1,25,"Migrant",1,2003,"Day",0,"summer","s03",601743.9,5733224,1658,2.13,1,0,0,3,10,1,3,186,10.09,8,61.3,7,"Herbaceous",150,15,36,0.16,0.0256,5.76,1296,0.0256,"25"
"25383",9319,1,2,"Migrant",1,2003,"Night",1,"summer","s03",582205.4,5723693,1819,5.78,1,0,0,5,10,3,11,168,12.42,7,39.74,2,"Moderate Conifer",200,3,6,0.12,0.0144,0.72,36,0.0144,"2"
"25388",27070,1,104,"Migrant",1,2004,"Day",0,"summer","s04",584000.8,5750397,2148,8.76,0,0,1,9,10,3,8,181,10.46,5,57.61,8,"Shrubs",0,21,28,0.01,1e-04,0.28,784,1e-04,"104"
"25389",5986,1,2,"Migrant",1,2003,"Day",0,"summer","s03",580154.2,5718717,2359,15.79,1,0,0,7,10,4,9,147,11.95,6,35.3,10,"Rock/Snow/Shadow",0,0,0,0.01,1e-04,0,0,1e-04,"2"
"25392",4525,1,25,"Migrant",1,2003,"Day",0,"summer","s03",558452.8,5711920,1782,0.95,1,0,0,3,10,2,7,182,16.62,7,13.99,2,"Moderate Conifer",257,3,6,0.03,9e-04,0.18,36,9e-04,"25"
"25393",9817,1,42,"Migrant",1,2003,"Day",0,"summer","s03",603723.6,5732373,1729,4.1,0,1,0,6,10,2,5,167,9.43,7,62.56,2,"Moderate Conifer",144,3,6,0.03,9e-04,0.18,36,9e-04,"42"
"25395",7538,1,42,"Migrant",1,2003,"Night",1,"summer","s03",605331.4,5720114,1621,6.92,0,0,1,3,10,2,7,184,11.85,9,57.77,8,"Shrubs",495,17,45,0.02,4e-04,0.9,2025,4e-04,"42"
"25397",7905,1,2,"Migrant",1,2003,"Day",0,"summer","s03",579821,5724658,1776,3.81,0,1,0,3,10,1,6,171,10.6,7,38.38,2,"Moderate Conifer",237,4,9,0.23,0.0529,2.07,81,0.0529,"2"
"25398",26622,1,93,"Migrant",1,2004,"Night",1,"summer","s04",601973.6,5721014,1649,2.02,0,1,0,4,10,2,5,173,14.81,7,56.05,1,"Open Conifer",0,31,45,0.02,4e-04,0.9,2025,4e-04,"93"
"25402",5083,1,42,"Migrant",1,2003,"Day",0,"summer","s03",602916.1,5731270,1554,0,0,1,0,4,10,1,4,180,18.59,7,61.31,7,"Herbaceous",152,7,20,0.09,0.0081,1.8,400,0.0081,"42"
"25403",4241,1,25,"Migrant",1,2003,"Day",0,"summer","s03",559097.3,5712491,1811,3.47,1,0,0,3,10,2,7,185,9.6,7,14.83,2,"Moderate Conifer",172,4,7,0.01,1e-04,0.07,49,1e-04,"25"
"25404",3613,1,42,"Migrant",1,2003,"Day",0,"summer","s03",602349.1,5731455,1567,4.43,0,1,0,3,10,2,4,166,10.74,7,60.9,1,"Open Conifer",362,8,17,0.07,0.0049,1.19,289,0.0049,"42"
"25405",15044,1,96,"Migrant",1,2004,"Night",1,"summer","s04",575567.4,5740654,2308,22.33,0,0,1,1,10,4,10,234,10.25,9,44.8,15,"Alpine-Herbaceous",123,32,44,0.00046559,2.17e-07,0.0204858,1936,2.17e-07,"96"
"25407",24733,1,104,"Migrant",1,2004,"Night",1,"summer","s04",578906.5,5746987,1703,2.9,1,0,0,2,10,2,8,187,13.28,5,51.59,2,"Moderate Conifer",110,12,17,0.03,9e-04,0.51,289,9e-04,"104"
"25409",2705,1,25,"Migrant",1,2003,"Day",0,"summer","s03",599741.7,5734703,1678,4.76,1,0,0,3,10,2,6,194,9.98,8,60.41,2,"Moderate Conifer",253,4,10,0.12,0.0144,1.2,100,0.0144,"25"
"25412",21882,1,94,"Migrant",1,2004,"Night",1,"summer","s04",591791.3,5729762,1632,3.64,0,1,0,4,10,1,11,173,9.55,8,51.07,8,"Shrubs",419,60,103,0.11,0.0121,11.33,10609,0.0121,"94"
"25414",21722,1,96,"Migrant",1,2004,"Night",1,"summer","s04",575963.8,5738169,2285,22.66,1,0,0,3,10,4,10,99,9.28,8,43.49,15,"Alpine-Herbaceous",185,29,40,0.00082548,6.81e-07,0.033019,1600,6.81e-07,"96"
"25423",8259,1,2,"Migrant",1,2003,"Night",1,"summer","s03",579587,5722125,2071,12.26,1,0,0,7,10,3,10,147,12.15,8,36.68,2,"Moderate Conifer",255,4,7,0.09,0.0081,0.63,49,0.0081,"2"
"25424",9222,1,25,"Migrant",1,2003,"Day",0,"summer","s03",599116.8,5734662,1671,5.98,0,0,1,3,8,2,6,194,9.75,8,59.87,2,"Moderate Conifer",238,6,12,0.08,0.0064,0.96,144,0.0064,"25"
"25426",6665,1,2,"Migrant",1,2003,"Day",0,"summer","s03",581798.9,5714801,2298,8.38,1,0,0,7,10,3,9,157,12.27,9,35.01,10,"Rock/Snow/Shadow",0,0,0,0.01,1e-04,0,0,1e-04,"2"
"25428",7873,1,42,"Migrant",1,2003,"Night",1,"summer","s03",604886.8,5720823,1793,10.38,0,0,1,4,10,3,7,200,10.29,8,58.05,1,"Open Conifer",426,12,22,0.02,4e-04,0.44,484,4e-04,"42"
"25429",9903,1,104,"Migrant",1,2004,"Day",0,"summer","s04",598940.9,5734415,1647,4.76,1,0,0,2,8,1,6,190,13.53,9,59.61,8,"Shrubs",367,48,87,0.31,0.0961,26.97,7569,0.0961,"104"
"25430",14527,1,94,"Migrant",1,2004,"Night",1,"summer","s04",600187.9,5733354,1627,0.67,1,0,0,1,10,1,3,182,11.24,9,60.04,7,"Herbaceous",306,57,97,0.54,0.2916,52.38,9409,0.2916,"94"
"25431",25561,1,96,"Migrant",1,2004,"Night",1,"summer","s04",583313.9,5726910,1905,2.16,1,0,0,6,10,2,8,184,14.92,7,42.53,2,"Moderate Conifer",0,13,17,0.12,0.0144,2.04,289,0.0144,"96"
"25433",25815,1,94,"Migrant",1,2004,"Night",1,"summer","s04",597868.1,5737427,2232,13.29,0,0,1,9,10,3,7,178,10.19,8,60.49,15,"Alpine-Herbaceous",0,27,38,0.01,1e-04,0.38,1444,1e-04,"94"
"25435",14811,1,104,"Migrant",1,2004,"Day",0,"summer","s04",582123.3,5747226,1649,2.13,1,0,0,1,10,1,5,178,16.8,6,54.08,8,"Shrubs",317,27,46,0.03,9e-04,1.38,2116,9e-04,"104"
"25436",25620,1,104,"Migrant",1,2004,"Day",0,"summer","s04",581530.1,5749166,2045,8.15,0,0,1,5,10,3,8,182,11.63,5,54.96,2,"Moderate Conifer",0,10,13,0.01,1e-04,0.13,169,1e-04,"104"
"25438",9995,1,56,"Migrant",1,2004,"Day",0,"summer","s04",600409.6,5731996,1570,0,0,1,0,3,10,1,5,180,25.27,7,59.5,1,"Open Conifer",294,23,35,0.18,0.0324,6.3,1225,0.0324,"56"
"25439",16491,1,90,"Migrant",1,2004,"Day",0,"summer","s04",588845.9,5752565,1684,34.7,1,0,0,4,10,4,8,79,10.21,6,62.64,3,"Closed Conifer",170,19,25,NA,NA,NA,625,NA,"90"
"25443",21782,1,93,"Migrant",1,2004,"Day",0,"summer","s04",588990.6,5702593,2408,12.94,0,0,1,7,10,3,8,216,8.96,7,33.92,15,"Alpine-Herbaceous",1,18,24,0.00674856,4.55e-05,0.1619655,576,4.55e-05,"93"
"25444",365,1,196,"Migrant",1,2002,"Night",1,"summer","s02",576296.6,5723186,1824,1.68,0,1,0,3,10,1,12,177,10.32,8,34.72,1,"Open Conifer",289,9,16,0.78,0.6084,12.48,256,0.6084,"196"
"25449",23765,1,74,"Migrant",1,2004,"Night",1,"summer","s04",590672.3,5718009,2348,28.98,1,0,0,7,10,4,7,70,8.77,5,44.43,13,"Burn-Grassland",4,16,18,0.02,4e-04,0.36,324,4e-04,"74"
"25450",19675,1,78,"Migrant",1,2004,"Day",0,"summer","s04",555742.9,5701586,1690,2.63,1,0,0,1,10,1,5,185,10.57,7,6.1,8,"Shrubs",350,36,65,0.01,1e-04,0.65,4225,1e-04,"78"
"25455",4621,1,25,"Migrant",1,2003,"Night",1,"summer","s03",558190.8,5710596,1768,0.33,0,1,0,3,10,1,8,179,15.11,4,12.83,12,"Burn-Forest",0,2,3,0.03,9e-04,0.09,9,9e-04,"25"
"25457",15983,1,90,"Migrant",1,2004,"Night",1,"summer","s04",588865.8,5752527,1663,29.58,1,0,0,4,10,4,8,97,10.2,6,62.62,2,"Moderate Conifer",216,19,25,NA,NA,NA,625,NA,"90"
"25458",6940,1,2,"Migrant",1,2003,"Day",0,"summer","s03",580983.7,5717636,2373,17.67,0,0,1,5,10,4,9,174,9.73,9,35.51,15,"Alpine-Herbaceous",183,8,15,0.01,1e-04,0.15,225,1e-04,"2"
"25459",19455,1,59,"Migrant",1,2004,"Night",1,"summer","s04",574471.6,5742014,2426,24.42,0,0,1,1,10,4,10,238,10.29,4,44.93,10,"Rock/Snow/Shadow",0,0,0,0.00013152,1.73e-08,0,0,1.73e-08,"59"
"25460",3102,1,25,"Migrant",1,2003,"Day",0,"summer","s03",601370.4,5733178,1646,3.1,1,0,0,4,10,1,3,189,13.11,9,60.96,7,"Herbaceous",213,19,47,0.16,0.0256,7.52,2209,0.0256,"25"
"25461",15310,1,94,"Migrant",1,2004,"Day",0,"summer","s04",598251.4,5732601,1604,3.1,1,0,0,2,10,2,3,182,11.66,8,58.03,7,"Herbaceous",259,61,102,0.12,0.0144,12.24,10404,0.0144,"94"
"25462",3451,1,25,"Migrant",1,2003,"Day",0,"summer","s03",558381.2,5711578,1779,1.72,1,0,0,3,10,1,7,185,10.3,8,13.68,14,"Burn-Shrub",9,2,6,0.14,0.0196,0.84,36,0.0196,"25"
"25466",9946,1,56,"Migrant",1,2004,"Day",0,"summer","s04",600296.4,5731781,1573,4.58,0,1,0,4,10,2,5,168,12.46,6,59.32,1,"Open Conifer",230,21,30,0.11,0.0121,3.3,900,0.0121,"56"
"25467",19517,1,94,"Migrant",1,2004,"Day",0,"summer","s04",596402.9,5733206,1708,4.16,1,0,0,4,6,2,5,176,11.03,6,56.82,1,"Open Conifer",313,34,47,0.09,0.0081,4.23,2209,0.0081,"94"
"25469",14865,1,56,"Migrant",1,2004,"Night",1,"summer","s04",571912.6,5715717,2016,25.31,1,0,0,2,10,5,10,123,9.34,7,26.74,2,"Moderate Conifer",217,15,20,0.00198939,3.96e-06,0.0397878,400,3.96e-06,"56"
"25470",8899,1,2,"Migrant",1,2003,"Night",1,"summer","s03",579505.6,5722134,2082,9.97,1,0,0,5,10,3,10,153,12.32,8,36.63,2,"Moderate Conifer",183,3,5,0.11,0.0121,0.55,25,0.0121,"2"
"25472",24404,1,94,"Migrant",1,2004,"Day",0,"summer","s04",599545,5737768,2025,10.53,1,0,0,3,10,2,7,144,11.98,7,62.03,3,"Closed Conifer",115,16,20,0.02,4e-04,0.4,400,4e-04,"94"
"25474",8515,1,2,"Migrant",1,2003,"Day",0,"summer","s03",579054.8,5719416,2227,1.39,1,0,0,8,10,2,10,179,10.51,7,34.75,10,"Rock/Snow/Shadow",0,0,0,0.04,0.0016,0,0,0.0016,"2"
"25475",15475,1,104,"Migrant",1,2004,"Day",0,"summer","s04",583640.6,5747776,1627,0.75,0,1,0,4,10,1,6,179,11.13,4,55.57,1,"Open Conifer",164,19,25,0.02,4e-04,0.5,625,4e-04,"104"
"25477",5332,1,2,"Migrant",1,2003,"Day",0,"summer","s03",578646.3,5720577,2301,25.52,0,0,1,7,10,4,11,160,9.84,8,35.03,15,"Alpine-Herbaceous",87,4,7,0.03,9e-04,0.21,49,9e-04,"2"
"25480",25883,1,73,"Migrant",1,2004,"Day",0,"summer","s04",544961,5713238,1981,30.12,1,0,0,6,10,4,11,68,9.54,7,3.71,3,"Closed Conifer",0,14,20,NA,NA,NA,400,NA,"73"
"25481",15303,1,73,"Migrant",1,2004,"Day",0,"summer","s04",546024.4,5709028,2326,37.69,1,0,0,9,10,5,10,59,9.45,8,3.21,16,"Alpine-Shrubs",133,22,29,NA,NA,NA,841,NA,"73"
"25485",20728,1,74,"Migrant",1,2004,"Day",0,"summer","s04",580569.6,5707994,2197,10.75,1,0,0,6,10,3,11,172,11.1,9,31.69,8,"Shrubs",423,53,79,0.01,1e-04,0.79,6241,1e-04,"74"
"25487",22555,1,94,"Migrant",1,2004,"Night",1,"summer","s04",592798,5731802,1728,4.72,1,0,0,3,10,1,6,194,14.59,7,53.08,1,"Open Conifer",417,36,51,0.11,0.0121,5.61,2601,0.0121,"94"
"25488",25048,1,104,"Migrant",1,2004,"Day",0,"summer","s04",581354.7,5746893,1654,6.01,0,0,1,4,10,2,5,187,11.69,6,53.28,8,"Shrubs",235,29,47,0.04,0.0016,1.88,2209,0.0016,"104"
"25489",18507,1,73,"Migrant",1,2004,"Night",1,"summer","s04",546856.4,5708492,2152,20,1,0,0,5,10,5,10,115,10.01,6,4.04,8,"Shrubs",295,25,37,0.00035348,1.25e-07,0.0130787,1369,1.25e-07,"73"
"25490",14097,1,90,"Migrant",1,2004,"Day",0,"summer","s04",588835.8,5752581,1684,34.7,1,0,0,4,10,4,8,79,10.21,6,62.64,3,"Closed Conifer",170,19,25,NA,NA,NA,625,NA,"90"
"25495",6335,1,2,"Migrant",1,2003,"Night",1,"summer","s03",580831.9,5722288,2329,20.42,1,0,0,6,10,4,11,163,9.98,8,37.8,16,"Alpine-Shrubs",155,10,15,0.03,9e-04,0.45,225,9e-04,"2"
"25496",25078,1,96,"Migrant",1,2004,"Night",1,"summer","s04",584353.8,5724888,1714,0.95,0,1,0,5,10,1,6,178,10.89,6,42.17,10,"Rock/Snow/Shadow",0,0,0,0.09,0.0081,0,0,0.0081,"96"
"25497",4080,1,2,"Migrant",1,2003,"Night",1,"summer","s03",600280.3,5733326,1627,1.06,1,0,0,1,10,1,3,183,10.78,8,60.1,7,"Herbaceous",225,19,47,0.49,0.2401,23.03,2209,0.2401,"2"
"25498",16087,1,93,"Migrant",1,2004,"Night",1,"summer","s04",596481.8,5711464,2045,0,0,1,0,7,10,2,6,180,18.4,8,45.52,8,"Shrubs",501,42,67,0.04,0.0016,2.68,4489,0.0016,"93"
"25499",3521,1,25,"Migrant",1,2003,"Night",1,"summer","s03",558258.3,5709525,1768,0,0,1,0,2,10,2,9,180,17.78,9,12.12,14,"Burn-Shrub",9,3,8,0.09,0.0081,0.72,64,0.0081,"25"
"25500",12031,1,56,"Migrant",1,2004,"Day",0,"summer","s04",598162.7,5731846,1580,1.5,1,0,0,3,10,1,5,182,11.13,7,57.54,8,"Shrubs",294,38,65,0.3,0.09,19.5,4225,0.09,"56"
"25501",24523,1,104,"Migrant",1,2004,"Day",0,"summer","s04",577172.3,5747468,1768,6.79,0,0,1,3,10,2,11,182,11.81,5,50.64,3,"Closed Conifer",39,14,18,0.01,1e-04,0.18,324,1e-04,"104"
"25503",9245,1,2,"Migrant",1,2003,"Night",1,"summer","s03",580075.3,5722846,2037,23.02,0,0,1,6,10,4,10,205,8.75,7,37.51,10,"Rock/Snow/Shadow",0,0,0,0.02,4e-04,0,0,4e-04,"2"
"25504",21061,1,93,"Migrant",1,2004,"Night",1,"summer","s04",586615.9,5704464,2103,4.72,1,0,0,7,10,3,7,178,13.24,9,34.13,8,"Shrubs",369,43,65,0.02,4e-04,1.3,4225,4e-04,"93"
"25505",12851,1,96,"Migrant",1,2004,"Night",1,"summer","s04",584630.9,5725032,1707,0,0,1,0,3,10,1,6,180,16.6,7,42.5,10,"Rock/Snow/Shadow",0,0,0,0.09,0.0081,0,0,0.0081,"96"
"25506",7745,1,42,"Migrant",1,2003,"Day",0,"summer","s03",604875.7,5720896,1805,12.22,0,0,1,5,10,3,7,203,11.1,10,58.08,2,"Moderate Conifer",417,11,21,0.01,1e-04,0.21,441,1e-04,"42"
"25507",12879,1,94,"Migrant",1,2004,"Day",0,"summer","s04",602379.1,5733785,1656,0.75,0,1,0,1,10,1,5,179,11.13,7,62.14,5,"Mixed forest",217,36,48,0.12,0.0144,5.76,2304,0.0144,"94"
"25510",21908,1,94,"Migrant",1,2004,"Night",1,"summer","s04",591802.5,5729829,1629,0.95,0,1,0,4,10,1,11,178,15.18,9,51.13,8,"Shrubs",559,63,120,0.15,0.0225,18,14400,0.0225,"94"
"25511",2316,1,29,"Migrant",1,2003,"Day",0,"summer","s03",584588.8,5725379,1712,1.06,1,0,0,2,10,1,8,179,10.78,7,42.64,7,"Herbaceous",106,9,23,0.26,0.0676,5.98,529,0.0676,"29"
"25514",10755,1,74,"Migrant",1,2004,"Night",1,"summer","s04",585941.7,5710616,2168,12.08,0,0,1,7,10,2,6,181,9.72,7,37.53,12,"Burn-Forest",90,37,47,0.03,9e-04,1.41,2209,9e-04,"74"
"25516",25881,1,104,"Migrant",1,2004,"Day",0,"summer","s04",581920.1,5748995,1987,15.87,0,0,1,4,10,3,8,205,9.85,7,55.14,8,"Shrubs",0,45,64,0.01,1e-04,0.64,4096,1e-04,"104"
"25517",27356,1,74,"Migrant",1,2004,"Night",1,"summer","s04",600656.1,5728853,2121,13.31,0,0,1,10,10,2,8,214,8.24,8,58.16,8,"Shrubs",0,46,64,0.01,1e-04,0.64,4096,1e-04,"74"
"25522",26558,1,93,"Migrant",1,2004,"Night",1,"summer","s04",602895.4,5720468,1667,12.62,0,0,1,6,10,2,6,215,14.57,8,56.55,8,"Shrubs",0,39,68,0.02,4e-04,1.36,4624,4e-04,"93"
"25523",10206,1,74,"Migrant",1,2004,"Night",1,"summer","s04",593217.4,5717434,2113,15.33,1,0,0,6,10,3,8,131,8.09,7,46.59,8,"Shrubs",307,41,57,0.19,0.0361,10.83,3249,0.0361,"74"
"25525",23449,1,104,"Migrant",1,2004,"Day",0,"summer","s04",586769.9,5748959,1593,0.33,1,0,0,1,10,2,8,180,15.74,5,58.69,3,"Closed Conifer",76,13,18,0.01,1e-04,0.18,324,1e-04,"104"
"25526",15998,1,104,"Migrant",1,2004,"Day",0,"summer","s04",581933.6,5747634,1664,2.69,1,0,0,2,10,1,6,180,10.55,6,54.21,1,"Open Conifer",276,29,40,0.02,4e-04,0.8,1600,4e-04,"104"
"25528",7024,1,42,"Migrant",1,2003,"Day",0,"summer","s03",604746.1,5720588,1798,26.42,0,0,1,4,10,4,7,147,8.6,8,57.77,8,"Shrubs",418,15,32,0.01,1e-04,0.32,1024,1e-04,"42"
"25529",13117,1,92,"Migrant",1,2004,"Day",0,"summer","s04",583543.6,5708675,1960,4.38,0,1,0,7,10,2,8,166,10.47,6,34.74,1,"Open Conifer",131,12,16,0.04,0.0016,0.64,256,0.0016,"92"
"25530",24711,1,104,"Migrant",1,2004,"Night",1,"summer","s04",577888.6,5747214,1715,6.25,0,0,1,3,10,2,8,190,12.44,7,51.02,8,"Shrubs",270,31,50,0.08,0.0064,4,2500,0.0064,"104"
"25531",15299,1,56,"Migrant",1,2004,"Day",0,"summer","s04",571920,5715721,2019,25.51,1,0,0,2,10,5,10,120,10.76,7,26.75,2,"Moderate Conifer",217,15,20,0.00263441,6.94e-06,0.0526882,400,6.94e-06,"56"
"25533",12353,1,94,"Migrant",1,2004,"Day",0,"summer","s04",598546.1,5732509,1598,1.9,1,0,0,1,10,2,3,184,14.93,8,58.2,7,"Herbaceous",274,50,88,0.1,0.01,8.8,7744,0.01,"94"
"25534",7030,1,2,"Migrant",1,2003,"Night",1,"summer","s03",580799.9,5717038,2345,1.9,0,1,0,9,10,2,9,175,11.3,8,35.07,9,"Water",0,0,0,0.05,0.0025,0,0,0.0025,"2"
"25536",23721,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580493.1,5747416,1734,5.57,1,0,0,4,10,2,7,163,10.51,5,53.02,2,"Moderate Conifer",96,14,19,0.01,1e-04,0.19,361,1e-04,"104"
"25537",3217,1,2,"Migrant",1,2003,"Night",1,"summer","s03",599044,5733793,1628,0.33,1,0,0,1,8,1,5,181,13.32,9,59.34,8,"Shrubs",522,16,44,0.37,0.1369,16.28,1936,0.1369,"2"
"25540",4436,1,2,"Migrant",1,2003,"Day",0,"summer","s03",589092,5728069,1677,4.82,1,0,0,5,10,2,11,186,11.35,6,47.88,12,"Burn-Forest",88,10,19,0.03,9e-04,0.57,361,9e-04,"2"
"25542",13399,1,56,"Migrant",1,2004,"Day",0,"summer","s04",580187.4,5724951,1753,0.33,1,0,0,8,10,1,8,180,17.37,7,38.85,10,"Rock/Snow/Shadow",0,0,0,0.37,0.1369,0,0,0.1369,"56"
"25543",12689,1,56,"Migrant",1,2004,"Day",0,"summer","s04",598966.2,5732961,1604,2.69,1,0,0,2,10,2,2,188,11.46,6,58.8,7,"Herbaceous",115,36,58,0.13,0.0169,7.54,3364,0.0169,"56"
"25545",6194,1,2,"Migrant",1,2003,"Night",1,"summer","s03",580689.4,5720266,2110,7.17,1,0,0,8,10,3,8,156,8.87,9,36.57,2,"Moderate Conifer",362,8,13,0.03,9e-04,0.39,169,9e-04,"2"
"25547",27215,1,74,"Migrant",1,2004,"Day",0,"summer","s04",602734.9,5723861,2148,14.12,0,0,1,4,10,3,7,216,9.97,7,57.82,12,"Burn-Forest",0,40,51,0.02,4e-04,1.02,2601,4e-04,"74"
"25550",6076,1,42,"Migrant",1,2003,"Night",1,"summer","s03",605072.8,5721146,1886,13.29,0,0,1,4,10,3,7,172,8.93,9,58.4,8,"Shrubs",483,20,41,0.04,0.0016,1.64,1681,0.0016,"42"
"25551",3283,1,42,"Migrant",1,2003,"Night",1,"summer","s03",602109.1,5733005,1668,3.64,1,0,0,2,10,1,3,189,9.55,9,61.5,7,"Herbaceous",198,19,45,0.29,0.0841,13.05,2025,0.0841,"42"
"25553",3019,1,2,"Migrant",1,2003,"Day",0,"summer","s03",597988.3,5732437,1611,3.18,0,1,0,3,10,2,3,174,14.62,7,57.72,7,"Herbaceous",148,10,26,0.1,0.01,2.6,676,0.01,"2"
"25554",2627,1,25,"Migrant",1,2003,"Day",0,"summer","s03",599756.5,5735009,1708,4.76,1,0,0,3,8,2,6,190,13.04,8,60.6,5,"Mixed forest",214,5,13,0.11,0.0121,1.43,169,0.0121,"25"
"25555",3700,1,42,"Migrant",1,2003,"Day",0,"summer","s03",603178.4,5732318,1711,10.04,0,0,1,4,10,2,4,208,10.32,9,62.07,7,"Herbaceous",207,18,47,0.05,0.0025,2.35,2209,0.0025,"42"
"25556",8257,1,42,"Migrant",1,2003,"Night",1,"summer","s03",604827.2,5721106,1857,12.26,0,0,1,5,10,4,7,205,13.26,10,58.23,8,"Shrubs",541,19,48,0.04,0.0016,1.92,2304,0.0016,"42"
"25557",15828,1,104,"Migrant",1,2004,"Night",1,"summer","s04",582259.5,5746956,1639,2.13,1,0,0,1,10,1,5,178,13.8,6,53.98,8,"Shrubs",277,29,48,0.04,0.0016,1.92,2304,0.0016,"104"
"25562",26239,1,93,"Migrant",1,2004,"Day",0,"summer","s04",607035.7,5720203,1815,15.99,0,0,1,7,10,3,6,181,10.13,8,58.9,8,"Shrubs",0,58,89,0.02,4e-04,1.78,7921,4e-04,"93"
"25563",18196,1,104,"Migrant",1,2004,"Night",1,"summer","s04",584633.4,5749483,1979,32.75,0,0,1,3,10,4,8,198,9.44,6,57.45,8,"Shrubs",257,41,57,0.00149178,2.23e-06,0.0850317,3249,2.23e-06,"104"
"25565",6318,1,29,"Migrant",1,2003,"Night",1,"summer","s03",552881.5,5706669,2081,11.49,0,0,1,2,10,3,8,212,11.89,7,6.42,3,"Closed Conifer",153,3,7,0.00081064,6.57e-07,0.0056745,49,6.57e-07,"29"
"25567",3499,1,25,"Migrant",1,2003,"Night",1,"summer","s03",558120.3,5709599,1768,0,0,1,0,3,10,1,9,180,17.53,5,12.07,14,"Burn-Shrub",0,1,6,0.09,0.0081,0.54,36,0.0081,"25"
"25569",7682,1,2,"Migrant",1,2003,"Day",0,"summer","s03",582584.3,5724126,1775,5.38,1,0,0,10,10,2,11,179,10.77,7,40.29,5,"Mixed forest",279,9,17,0.12,0.0144,2.04,289,0.0144,"2"
"25570",7256,1,2,"Migrant",1,2003,"Night",1,"summer","s03",580781.8,5718596,2291,13.49,1,0,0,6,10,4,9,137,11.22,8,35.79,10,"Rock/Snow/Shadow",0,0,0,0.01,1e-04,0,0,1e-04,"2"
"25572",11826,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580260.3,5750953,2127,31.69,0,0,1,10,10,3,9,223,9.48,6,55.2,7,"Herbaceous",58,35,46,0.00150784,2.27e-06,0.0693607,2116,2.27e-06,"104"
"25575",12370,1,56,"Migrant",1,2004,"Day",0,"summer","s04",599991.8,5733756,1631,1.9,1,0,0,1,10,1,3,184,14.21,7,60.12,10,"Rock/Snow/Shadow",0,0,0,0.15,0.0225,0,0,0.0225,"56"
"25579",15835,1,74,"Migrant",1,2004,"Night",1,"summer","s04",586491.8,5709330,1956,10.67,1,0,0,3,10,2,5,177,10.77,9,37.77,1,"Open Conifer",411,51,71,0.01,1e-04,0.71,5041,1e-04,"74"
"25580",21795,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584283.8,5706762,2436,26.93,1,0,0,6,10,5,9,110,8.17,2,34.62,10,"Rock/Snow/Shadow",0,0,0,0.00044426,1.97e-07,0,0,1.97e-07,"92"
"25581",13805,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597045.9,5708653,2162,37.3,0,0,1,6,10,4,7,118,8.68,6,43.63,8,"Shrubs",290,35,46,0.00108281,1.17e-06,0.0498091,2116,1.17e-06,"93"
"25582",13671,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597033.8,5708653,2162,37.3,0,0,1,6,10,4,7,118,8.68,6,43.63,8,"Shrubs",290,35,46,0.00108281,1.17e-06,0.0498091,2116,1.17e-06,"93"
"25583",13789,1,94,"Migrant",1,2004,"Day",0,"summer","s04",597442.3,5731815,1598,2.86,0,1,0,1,9,2,4,173,11.74,6,56.92,7,"Herbaceous",132,37,58,0.17,0.0289,9.86,3364,0.0289,"94"
"25584",26523,1,78,"Migrant",1,2004,"Night",1,"summer","s04",558915.6,5700024,1815,12.26,0,0,1,3,10,2,11,208,11.03,7,9.21,2,"Moderate Conifer",0,15,21,0.00044615,1.99e-07,0.0093693,441,1.99e-07,"78"
"25585",4172,1,42,"Migrant",1,2003,"Day",0,"summer","s03",599122.5,5734164,1633,2.56,1,0,0,2,8,1,6,187,9.9,9,59.61,8,"Shrubs",521,22,58,0.35,0.1225,20.3,3364,0.1225,"42"
"25586",18766,1,94,"Migrant",1,2004,"Day",0,"summer","s04",598751.5,5734481,1652,4.76,1,0,0,4,9,1,6,190,13.09,8,59.47,8,"Shrubs",450,56,97,0.29,0.0841,28.13,9409,0.0841,"94"
"25587",14131,1,59,"Migrant",1,2004,"Day",0,"summer","s04",574052.9,5741835,2220,28.46,0,0,1,1,10,4,10,244,10.63,9,44.5,15,"Alpine-Herbaceous",121,31,46,0.00070828,5.02e-07,0.0325809,2116,5.02e-07,"59"
"25592",16583,1,74,"Migrant",1,2004,"Day",0,"summer","s04",592278.3,5717302,2078,15.82,0,0,1,4,10,3,8,170,10.46,8,45.64,7,"Herbaceous",391,85,130,0.09,0.0081,11.7,16900,0.0081,"74"
"25593",16363,1,104,"Migrant",1,2004,"Night",1,"summer","s04",576751,5745701,1695,5.32,0,0,1,3,10,2,9,193,12.35,7,49.15,8,"Shrubs",322,38,64,0.02,4e-04,1.28,4096,4e-04,"104"
